Report ID,Arrest Date,Time,Area ID,Area Name,Reporting District,Age,Sex Code,Descent Code,Charge Group Code,Charge Group Description,Arrest Type Code,Charge,Charge Description,Address,Cross Street
3219523,07/05/2012,2150,06,Hollywood,0657,39,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,MARATHON                     AV,WESTERN                      AV
3219563,07/05/2012,2210,06,Hollywood,0677,40,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,MARATHON                     AV,WESTERN                      AV
3219567,07/05/2012,2240,06,Hollywood,0677,38,M,O,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,MARATHON,WESTERN                      AV
3220936,07/06/2012,2245,06,Hollywood,0678,45,M,H,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,MARATHON,WESTERN                      AV
3220966,07/06/2012,2320,06,Hollywood,0678,38,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,MARATHON,WESTERN                      AV
3221268,07/07/2012,0220,06,Hollywood,0678,24,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,INSTITUTE,WESTERN                      AV
3222462,07/08/2012,0140,20,Olympic,2083,18,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,18TH,WESTERN
3222473,07/08/2012,0140,20,Olympic,2083,21,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,18TH                         ST,WESTERN
3222481,07/08/2012,0120,20,Olympic,2022,40,F,B,13,Prostitution/Allied,M,653.22PC,LOITERING FOR PURPOSES OF PROSTITUTION,4TH,WESTERN
3226654,07/12/2012,0025,06,Hollywood,0639,25,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,SUNSET                       BL,WESTERN                      AV
3227852,07/12/2012,2205,06,Hollywood,0678,34,M,O,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,MARATHON,WESTERN
3229413,07/14/2012,0110,06,Hollywood,0659,20,F,B,13,Prostitution/Allied,M,653.22PC,LOITERING FOR PURPOSES OF PROSTITUTION,INSTITUTE,WESTERN
3229448,07/14/2012,0110,06,Hollywood,0636,18,F,B,13,Prostitution/Allied,M,653.22PC,LOITERING FOR PURPOSES OF PROSTITUTION,INSTITUTE,WESTERN
3229528,07/14/2012,0250,06,Hollywood,0669,21,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,SIERRA VISTA,WESTERN
3229574,07/14/2012,0320,06,Hollywood,0636,19,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,MELROSE,WESTERN
3233398,07/17/2012,2345,06,Hollywood,0657,27,M,H,13,Prostitution/Allied,M,653.22PC,LOITERING FOR PURPOSES OF PROSTITUTION,SANTA MONICA,WESTERN
3237176,07/20/2012,2155,06,Hollywood,0657,28,M,O,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,LEMON GROVE,WESTERN
3237179,07/20/2012,2155,06,Hollywood,0657,34,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,LEMON GROVE,WESTERN
3237199,07/20/2012,2225,06,Hollywood,0657,50,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,LEMON GROVE,WESTERN
3237218,07/20/2012,2245,06,Hollywood,0657,38,M,W,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,LEMON GROVE,WESTERN
3237284,07/20/2012,2250,06,Hollywood,0636,37,M,W,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,LEMON GROVE,WESTERN
3237309,07/20/2012,2350,06,Hollywood,0657,18,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,LEXINGTON,WESTERN
3237469,07/21/2012,0215,20,Olympic,2005,43,F,W,13,Prostitution/Allied,M,653.22PC,LOITERING FOR PURPOSES OF PROSTITUTION,3RD,WESTERN
3243419,07/27/2012,0030,06,Hollywood,0678,15,F,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,LEMONGROVE,WESTERN                      AV
3245494,07/29/2012,0005,06,Hollywood,0678,33,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,LENNONGROVE,WESTERN
3245566,07/29/2012,0100,20,Olympic,2023,16,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,CLINTON                      AV,WESTERN                      AV
3249979,08/02/2012,0240,06,Hollywood,0677,20,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,LA CRESTA,WESTERN
3252604,08/04/2012,0120,20,Olympic,2081,21,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,18TH                         ST,WESTERN
3252786,08/04/2012,0420,06,Hollywood,0678,22,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,INSTITUTE,WESTERN
3252793,08/04/2012,0445,06,Hollywood,0659,18,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,LEMON GROVE,WESTERN
3253739,08/05/2012,0200,06,Hollywood,0649,18,F,W,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,INSTITUTE,WESTERN                      AV
3255827,08/07/2012,0510,20,Olympic,2002,21,F,B,13,Prostitution/Allied,M,653.22PC,LOITERING FOR PURPOSES OF PROSTITUTION,MARATHON                     AV,WESTERN                      AV
3267640,08/16/2012,2355,06,Hollywood,0645,35,M,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,LEMON GROVE,WESTERN                      AV
3267646,08/17/2012,0010,06,Hollywood,0649,30,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,LEMON GROVE,WESTERN                      AV
3267727,08/17/2012,0110,06,Hollywood,0649,19,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,LEMON GROVE,WESTERN                      AV
3267752,08/17/2012,0210,06,Hollywood,0649,67,M,W,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,LEMON GROVE,WESTERN
3267811,08/17/2012,0235,06,Hollywood,0649,38,M,O,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,LEMON GROVE,WESTERN                      AV
3269071,08/18/2012,0100,06,Hollywood,0677,21,M,B,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,LEMON GROVE,WESTERN
3277580,08/25/2012,0230,06,Hollywood,0678,18,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,INSTITUTE,WESTERN
3277635,08/25/2012,0400,20,Olympic,2013,18,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,3RD                          ST,WESTERN                      AV
3278817,08/26/2012,0345,06,Hollywood,0678,26,F,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,MONROE,WESTERN
3278844,08/26/2012,0420,06,Hollywood,0676,18,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,INSTITUTE,WESTERN
3278859,08/26/2012,0320,06,Hollywood,0676,23,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,MARATHON,WESTERN
3282988,08/29/2012,2350,06,Hollywood,0649,19,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,SUNSET,WESTERN
3284245,08/30/2012,2230,06,Hollywood,0678,27,F,B,13,Prostitution/Allied,M,653.22PC,LOITERING FOR PURPOSES OF PROSTITUTION,MARATHON,WESTERN                      AV
3284542,08/31/2012,0100,06,Hollywood,0648,37,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,SUNSET,WESTERN
3292695,09/07/2012,0030,06,Hollywood,0659,24,F,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,SUNSET,WESTERN
3293954,09/07/2012,2330,06,Hollywood,0657,22,M,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,BARTON,WESTERN
3294051,09/08/2012,0120,06,Hollywood,0678,18,F,W,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,INSTITUTE,WESTERN
3294095,09/08/2012,0200,06,Hollywood,0678,24,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,INSTITUTE                    AV,WESTERN                      AV
3294215,09/08/2012,0345,06,Hollywood,0678,21,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,INSTITUTE,WESTERN
3295143,09/09/2012,0250,06,Hollywood,0678,21,F,W,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,INSTITUTE,WESTERN                      AV
3295181,09/09/2012,0345,06,Hollywood,0657,42,M,H,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,SIERRA VISTA,WESTERN                      AV
3295260,09/09/2012,0410,06,Hollywood,0677,20,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,LEMON GROVE,WESTERN
3295272,09/09/2012,0450,06,Hollywood,0656,22,F,W,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,MELROSE,WESTERN
3295273,09/09/2012,0425,06,Hollywood,0677,19,F,O,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,INSTITUTE,WESTERN
3299374,09/12/2012,2240,06,Hollywood,0678,21,F,W,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,INSTITUTE,WESTERN
3299443,09/13/2012,0110,06,Hollywood,0657,25,F,W,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,SANTA MONICA,WESTERN
3299518,09/13/2012,0230,06,Hollywood,0677,22,F,W,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,LEMON GROVE,WESTERN
3300575,09/13/2012,2220,06,Hollywood,0678,36,M,W,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,MARATHON,WESTERN
3300634,09/13/2012,2355,20,Olympic,2013,24,F,B,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,2ND,WESTERN
3301978,09/15/2012,0010,06,Hollywood,0669,20,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,FOUNTAIN,WESTERN
3302077,09/15/2012,0145,06,Hollywood,0657,32,M,H,13,Prostitution/Allied,M,653.22PC,LOITERING FOR PURPOSES OF PROSTITUTION,SANTAMONICA,WESTERN
3309923,09/22/2012,0705,06,Hollywood,0678,18,F,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,LEMON GROVE,WESTERN
3315942,09/27/2012,2350,06,Hollywood,0676,22,F,W,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,INSTITUTE,WESTERN
3317222,09/28/2012,2310,06,Hollywood,0657,32,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,LEMON GROVE,WESTERN
3317247,09/28/2012,2330,06,Hollywood,0657,48,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,LEMON GROVE,WESTERN
3317436,09/29/2012,0230,06,Hollywood,0646,20,M,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,LEMON GROVE,WESTERN
3318651,09/30/2012,0130,20,Olympic,2063,23,F,B,13,Prostitution/Allied,M,653.22PC,LOITERING FOR PURPOSES OF PROSTITUTION,HARRINGTON,WESTERN
3322499,10/03/2012,2350,20,Olympic,2062,18,F,B,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,11TH                         ST,WESTERN
3325366,10/06/2012,0240,06,Hollywood,0646,20,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,1ST,WESTERN
3327186,10/08/2012,0415,06,Hollywood,0678,22,F,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,INSTITUTE,WESTERN
3330411,10/11/2012,0440,06,Hollywood,0666,20,F,O,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,MARATHON,WESTERN
3330441,10/11/2012,0440,06,Hollywood,0666,21,F,H,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,INSTITUTE,WESTERN
3335937,10/16/2012,0440,06,Hollywood,0657,23,F,B,13,Prostitution/Allied,M,653.22PC,LOITERING FOR PURPOSES OF PROSTITUTION,SUNSET,WESTERN
3335952,10/16/2012,0500,06,Hollywood,0678,19,F,O,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,INSTITUTE,WESTERN
3338311,10/18/2012,0530,06,Hollywood,0657,33,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,LEMON GROVE,WESTERN
3339380,10/18/2012,2355,06,Hollywood,0659,50,F,W,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,SUNSET,WESTERN
3339388,10/18/2012,2340,06,Hollywood,0678,21,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,LEMON GROVE,WESTERN
3344567,10/23/2012,2335,06,Hollywood,0677,29,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,FERNWOOD,WESTERN
3347189,10/26/2012,0210,06,Hollywood,0678,25,M,H,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,ROMAINE,WESTERN
3348584,10/27/2012,0520,06,Hollywood,0657,19,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,BARTON,WESTERN
3348612,10/27/2012,0650,06,Hollywood,0678,29,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,LEMON GROVE,WESTERN
3350123,10/29/2012,0215,20,Olympic,2093,53,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,WASHINGTON                   BL,WESTERN                      AV
3354007,10/31/2012,0525,06,Hollywood,0666,28,M,W,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,SANTA MONICA,WESTERN
3354923,11/01/2012,0455,06,Hollywood,0657,21,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,BARTON,WESTERN
3356280,11/02/2012,0515,06,Hollywood,0666,28,F,B,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,ROMAINE,WESTERN
3356336,11/02/2012,0520,06,Hollywood,0657,18,F,B,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,MONROE,WESTERN
3361676,11/07/2012,0605,06,Hollywood,0678,24,F,B,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,INSTITUTE                    AV,WESTERN                      AV
3361677,11/07/2012,0545,06,Hollywood,0678,20,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,INSTITUTE,WESTERN
3362764,11/08/2012,0510,20,Olympic,2002,24,F,B,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,ROSEWOOD,WESTERN
3363802,11/08/2012,2210,06,Hollywood,0668,26,M,B,13,Prostitution/Allied,M,653.22PC,LOITERING FOR PURPOSES OF PROSTITUTION,VIRGINIA,WESTERN
3386289,12/01/2012,0030,06,Hollywood,0678,18,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,INSTITUTE,WESTERN
3392231,12/07/2012,0005,20,Olympic,2002,23,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,MAPLEWOOD,WESTERN                      AV
3402522,12/17/2012,0555,06,Hollywood,0678,22,F,B,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,INSTITUTE PL,WESTERN AVE
3405280,12/19/2012,2035,20,Olympic,2002,18,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,ELMWOOD,WESTERN
3407402,12/22/2012,0040,20,Olympic,2002,22,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,CLINTON,WESTERN
3407703,12/22/2012,0105,06,Hollywood,0678,17,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,LEMON GROVE,WESTERN
3415450,12/31/2012,0450,06,Hollywood,0657,19,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,LEMON GROVE,WESTERN
3417967,01/03/2013,0520,06,Hollywood,0657,23,M,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,SIERRA VISTA,WESTERN
3420579,01/05/2013,0230,06,Hollywood,0677,17,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,MELROSE                      AV,WESTERN                      BL
3421443,01/06/2013,0530,06,Hollywood,0666,24,F,B,13,Prostitution/Allied,M,653.22PC,LOITERING FOR PURPOSES OF PROSTITUTION,DE LONGPRE,WESTERN
3421445,01/06/2013,0530,06,Hollywood,0668,23,F,B,13,Prostitution/Allied,M,653.22PC,LOITERING FOR PURPOSES OF PROSTITUTION,DE LONGPRE,WESTERN
3421450,01/06/2013,0615,06,Hollywood,0657,51,M,H,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,SIERRA VISTA,WESTERN
3421454,01/06/2013,0700,06,Hollywood,0657,35,M,B,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,ROMAINE,WESTERN
3421481,01/06/2013,0520,06,Hollywood,0657,43,M,O,13,Prostitution/Allied,M,653.22PC,LOITERING FOR PURPOSES OF PROSTITUTION,SIERRA VISTA,WESTERN
3423031,01/07/2013,2220,20,Olympic,2011,23,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,1ST                          ST,WESTERN                      AV
3423035,01/07/2013,2215,20,Olympic,2011,45,M,O,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,1ST                          ST,WESTERN
3423041,01/07/2013,2330,20,Olympic,2011,30,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,1ST                          ST,WESTERN                      AV
3423044,01/07/2013,2315,20,Olympic,2011,23,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,1ST                          ST,WESTERN                      AV
3423046,01/07/2013,2125,20,Olympic,2011,25,M,W,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,1ST                          ST,WESTERN                      AV
3423059,01/07/2013,2205,20,Olympic,2011,57,M,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,1ST,WESTERN
3423182,01/08/2013,0625,20,Olympic,2022,25,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,OAKWOOD                      ST,WESTERN                      AV
3424250,01/09/2013,0050,06,Hollywood,0659,27,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,SUNSET,WESTERN
3424438,01/09/2013,0435,06,Hollywood,0657,24,F,B,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,BARTON                       AV,WESTERN                      AV
3425731,01/10/2013,0610,06,Hollywood,0657,27,F,H,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,SIERRA VISTA                 AV,WESTERN                      BL
3425759,01/10/2013,0510,06,Hollywood,0668,24,F,H,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,LEMON GROVE                  AV,WESTERN                      BL
3425787,01/10/2013,0510,06,Hollywood,0668,23,F,B,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,LEMON GROVE                  AV,WESTERN                      BL
3432889,01/17/2013,0435,06,Hollywood,0648,28,F,W,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,SUNSET                       BL,WESTERN                      AV
3432890,01/17/2013,0445,06,Hollywood,0648,27,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,SUNSET                       BL,WESTERN                      AV
3434244,01/18/2013,0650,06,Hollywood,0657,40,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,LEMON GROVE,WESTERN
3434247,01/18/2013,0545,20,Olympic,2002,25,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,CLINTON,WESTERN
3434254,01/18/2013,0640,06,Hollywood,0657,47,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,LEMON GROVE,WESTERN
3435407,01/19/2013,0110,20,Olympic,2002,23,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,ELMWOOD,WESTERN                      AV
3436133,01/19/2013,2350,06,Hollywood,0678,19,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,ROMAINE,WESTERN
3436185,01/20/2013,0045,20,Olympic,2013,24,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,ELMWOOD,WESTERN
3440119,01/24/2013,0510,06,Hollywood,0668,27,M,B,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,SANTA MONICA                 BL,WESTERN                      AV
3440903,01/24/2013,2235,06,Hollywood,0648,24,M,H,13,Prostitution/Allied,M,653.22PC,LOITERING FOR PURPOSES OF PROSTITUTION,SUNSET,WESTERN
3441347,01/25/2013,0450,06,Hollywood,0657,19,F,W,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,ROMAINE,WESTERN
3441352,01/25/2013,0630,06,Hollywood,0657,33,M,W,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,LEMON GROVE,WESTERN
3442254,01/26/2013,0100,06,Hollywood,0659,29,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,SANTA MONICA,WESTERN
3446241,01/30/2013,0330,20,Olympic,2011,21,F,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,1ST                          ST,WESTERN                      AV
3447515,01/30/2013,2230,06,Hollywood,0669,22,M,O,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,LEMON GROVE                  BL,WESTERN                      AV
3447520,01/30/2013,2230,06,Hollywood,0669,23,M,W,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,LEMON GROVE                  BL,WESTERN                      AV
3447754,01/31/2013,0535,06,Hollywood,0657,25,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,MONROE,WESTERN
3447772,01/31/2013,0525,06,Hollywood,0677,32,M,W,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,MONROE,WESTERN
3448757,01/31/2013,2225,06,Hollywood,0657,25,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,LEMON GROVE,WESTERN
3449174,02/01/2013,0530,20,Olympic,2011,24,F,B,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,1ST,WESTERN
3449189,02/01/2013,0610,20,Olympic,2002,44,F,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,COUNCIL,WESTERN
3449946,02/01/2013,2100,20,Olympic,2002,23,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,MELROSE,WESTERN                      AV
3454342,02/06/2013,0605,06,Hollywood,0657,24,M,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,SANTA MONICA,WESTERN
3455554,02/07/2013,0520,06,Hollywood,0657,21,F,B,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,SIERRA VISTA,WESTERN
3461348,02/13/2013,2235,06,Hollywood,0657,26,M,H,13,Prostitution/Allied,M,653.22PC,LOITERING FOR PURPOSES OF PROSTITUTION,SANTA MONICA                 BL,WESTERN                      BL
3461477,02/13/2013,2335,20,Olympic,2011,32,M,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,1ST,WESTERN
3461481,02/13/2013,2315,20,Olympic,2011,35,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,1ST,WESTERN
3461484,02/13/2013,2115,20,Olympic,2011,27,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,1ST,WESTERN
3461582,02/14/2013,0510,20,Olympic,2002,24,M,H,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,OAKWOOD,WESTERN
3461583,02/14/2013,0510,20,Olympic,2002,36,F,B,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,OAKWOOD,WESTERN
3461585,02/14/2013,0555,20,Olympic,2002,20,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,OAKWOOD,WESTERN
3461623,02/14/2013,0630,06,Hollywood,0657,20,M,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,SIERRA VISTA,WESTERN
3462930,02/15/2013,0515,20,Olympic,2002,28,F,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,MAPLEWOOD                    BL,WESTERN                      AV
3464208,02/16/2013,0130,20,Olympic,2063,27,F,B,13,Prostitution/Allied,M,653.22PC,LOITERING FOR PURPOSES OF PROSTITUTION,11TH,WESTERN
3467971,02/20/2013,0545,06,Hollywood,0668,25,M,H,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,SANTA MONICA,WESTERN
3467982,02/20/2013,0545,06,Hollywood,0668,28,M,H,13,Prostitution/Allied,M,653.22PC,LOITERING FOR PURPOSES OF PROSTITUTION,SANTA MONICA,WESTERN
3471929,02/23/2013,0500,06,Hollywood,0669,24,M,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,SANTA MONICA,WESTERN
3476855,02/28/2013,0430,06,Hollywood,0668,42,M,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,SUNSET,WESTERN
3476859,02/28/2013,0620,06,Hollywood,0657,32,M,O,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,LEMON GROVE,WESTERN
3476892,02/28/2013,0630,06,Hollywood,0678,19,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,LEMON GROVE,WESTERN
3477809,02/28/2013,2350,06,Hollywood,0659,36,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,SUNSET,WESTERN
3478258,03/01/2013,0500,06,Hollywood,0669,26,M,H,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,SANTA MONICA,WESTERN
3479343,03/02/2013,0120,06,Hollywood,0657,20,M,B,13,Prostitution/Allied,M,653.22PC,LOITERING FOR PURPOSES OF PROSTITUTION,SANTA MONICA                 BL,WESTERN                      BL
3479412,03/02/2013,0320,06,Hollywood,0669,21,M,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,FOUNTAIN,WESTERN
3479523,03/02/2013,0515,06,Hollywood,0657,42,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,ROMAINE,WESTERN
3484771,03/07/2013,0345,06,Hollywood,0669,30,M,W,13,Prostitution/Allied,M,653.22PC,LOITERING FOR PURPOSES OF PROSTITUTION,SANTA MONICA,WESTERN
3491180,03/13/2013,0440,20,Olympic,2011,23,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,2ND,WESTERN
3491199,03/13/2013,0530,06,Hollywood,0657,37,M,H,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,SANTA MONICA                 BL,WESTERN                      AV
3492191,03/13/2013,2230,06,Hollywood,0698,41,M,O,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,MARATHON,WESTERN
3492255,03/13/2013,2355,06,Hollywood,0678,22,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,BARTON,WESTERN
3494765,03/15/2013,2355,06,Hollywood,0678,52,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,LEMON                        ST,WESTERN                      AV
3495150,03/16/2013,0200,20,Olympic,2002,20,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,BEVERLY,WESTERN
3501709,03/21/2013,2135,20,Olympic,2011,40,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,1ST,WESTERN
3501730,03/21/2013,2200,20,Olympic,2011,32,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,1ST,WESTERN
